epoch,acc,val_acc,loss,val_loss,learning_rate,,452
1,0.892512083,0.917874416,0.392038082,0.205107064,0.001,,
2,0.905797117,0.927536249,0.198574028,0.152790213,0.001,,
3,0.909420305,0.956521749,0.185824715,0.148943051,0.001,,
4,0.933574895,0.922705332,0.156588167,0.173277797,0.001,,
5,0.942028999,0.922705332,0.144813351,0.190867848,0.001,,
6,0.942028999,0.927536249,0.134607917,0.196240885,0.001,,
7,0.960144937,0.956521749,0.100182408,0.124658776,0.001,,
8,0.950483104,0.855072445,0.117254074,0.496906295,0.001,,
9,0.945652187,0.937198083,0.115598544,0.159265641,0.001,,
10,0.949275374,0.913043499,0.107587877,0.202338345,0.001,,
11,0.948067645,0.942028999,0.133693529,0.133550971,0.001,,
12,0.956521749,0.932367166,0.102997947,0.193871681,0.001,,
13,0.954106291,0.917874416,0.111207142,0.212855863,0.001,,
14,0.956521749,0.956521749,0.116633088,0.109789043,0.001,,
15,0.964975854,0.898550722,0.089997542,0.284423588,0.001,,
16,0.9710145,0.9710145,0.090193025,0.076512529,0.001,,
17,0.9710145,0.951690833,0.088527623,0.125816802,0.001,,
18,0.961352666,0.966183583,0.095332198,0.068253144,0.001,,
19,0.95531402,0.951690833,0.126577756,0.117075723,0.001,,
20,0.962560395,0.966183583,0.101352419,0.100246646,0.001,,
21,0.967391312,0.956521749,0.084547119,0.123683963,0.001,,
22,0.963768125,0.966183583,0.078743367,0.108230045,0.001,,
23,0.966183583,0.975845416,0.076384771,0.09706998,0.001,,
24,0.973429958,0.980676333,0.082267578,0.091557485,0.001,,
25,0.972222229,0.961352666,0.085361743,0.101990017,0.001,,
26,0.972222229,0.975845416,0.082178291,0.068585161,0.001,,
27,0.968599041,0.956521749,0.083954898,0.125992806,0.001,,
28,0.962560395,0.966183583,0.087630062,0.103268923,0.001,,
29,0.9710145,0.942028999,0.090596175,0.173656934,0.001,,
30,0.954106291,0.927536249,0.097105253,0.131698587,0.001,,
31,0.95531402,0.951690833,0.10260577,0.136382129,0.001,,
