epoch,acc,val_acc,loss,val_loss,learning_rate,,212
1,0.689029933,0.739130419,0.876790164,0.777341135,0.001,,
2,0.753399834,0.739130435,0.75897457,0.785776424,0.001,,
3,0.753399826,0.739130435,0.74615828,0.757989054,0.001,,
4,0.75339983,0.739130435,0.735167853,0.753622727,0.001,,
5,0.753399826,0.739130435,0.731310613,0.760956653,0.001,,
6,0.753399825,0.739130435,0.731689242,0.759393061,0.001,,
7,0.753399828,0.739130435,0.733694497,0.777283992,0.001,,
8,0.753399829,0.739130435,0.737630551,0.758044278,0.001,,
9,0.753399828,0.797101447,0.708543099,0.58365068,0.001,,
10,0.78241161,0.739130435,0.697456679,0.782902908,0.001,,
11,0.753399826,0.739130435,0.747936245,0.752810495,0.001,,
12,0.753399816,0.148550722,0.732352215,1.099767977,0.001,,
13,0.694469635,0.760869578,0.757531203,0.659180821,0.001,,
14,0.814143244,0.829710133,0.594701932,0.533087507,0.001,,
15,0.815049858,0.84057971,0.556293147,0.497311401,0.001,,
16,0.818676332,0.807971024,0.537444903,0.561760354,0.001,,
17,0.82048957,0.833333321,0.535788658,0.500874384,0.001,,
18,0.82955575,0.847826085,0.507503023,0.467651067,0.001,,
19,0.822302807,0.811594211,0.531090813,0.509797767,0.001,,
20,0.830462364,0.851449272,0.499834886,0.453979937,0.001,,
21,0.83499546,0.815217399,0.497597537,0.504036086,0.001,,
22,0.835902075,0.858695632,0.484085626,0.457557395,0.001,,
23,0.831368992,0.869565209,0.498122149,0.472327348,0.001,,
24,0.827742514,0.836956523,0.501733188,0.482475513,0.001,,
25,0.854034454,0.880434771,0.449522221,0.403263857,0.001,,
26,0.846781491,0.891304351,0.46662331,0.402002972,0.001,,
27,0.844061642,0.84057971,0.462101296,0.476661946,0.001,,
28,0.848594725,0.894927539,0.452335695,0.359484661,0.001,,
29,0.873073419,0.873188394,0.387401667,0.452923051,0.001,,
30,0.875793291,0.87681158,0.364886103,0.334323507,0.001,,
31,0.872166806,0.920289868,0.359314171,0.23486959,0.001,,
32,0.904805089,0.931159429,0.262734404,0.192377258,0.001,,
33,0.93019041,0.949275366,0.204363479,0.151826011,0.001,,
34,0.953762481,0.949275366,0.141976408,0.137185488,0.001,,
35,0.934723493,0.913043486,0.177653077,0.268170185,0.001,,
36,0.925657307,0.95652174,0.200439029,0.108930869,0.001,,
37,0.958295567,0.956521755,0.125960691,0.145675318,0.001,,
38,0.968268365,0.967391316,0.106028135,0.100135901,0.001,,
39,0.976427928,0.95289853,0.084611412,0.158032997,0.001,,
40,0.975521313,0.963768129,0.085608349,0.099196773,0.001,,
41,0.966455133,0.963768129,0.092717077,0.096319338,0.001,,
42,0.974614695,0.978260877,0.084119741,0.080000456,0.001,,
43,0.969174988,0.971014505,0.088680713,0.110632228,0.001,,
44,0.987307348,0.960144928,0.053157005,0.114153144,0.001,,
45,0.987307349,0.971014474,0.038860488,0.110452713,0.001,,
46,0.985494111,0.967391317,0.046818399,0.098818543,0.001,,
47,0.982774258,0.97463769,0.045256962,0.095775499,0.001,,
48,0.982774258,0.956521742,0.047802678,0.117991028,0.001,,
49,0.990027203,0.971014504,0.039798637,0.113810633,0.001,,
50,0.98186764,0.967391315,0.053156019,0.087575623,0.001,,
51,0.991840438,0.974637689,0.024903909,0.073922127,0.001,,
52,0.993653674,0.974637689,0.020976826,0.080893311,0.001,,
53,0.992747056,0.971014502,0.023359522,0.083588963,0.001,,
54,0.993653674,0.971014502,0.018901304,0.093857376,0.001,,
55,0.990027202,0.971014502,0.033532644,0.125073074,0.001,,
56,0.989120583,0.967391316,0.026608598,0.115376119,0.001,,
57,0.991840438,0.974637691,0.019313499,0.106458184,0.001,,
58,0.988213963,0.978260877,0.034733442,0.087494197,0.001,,
59,0.997280146,0.985507252,0.01347828,0.055498697,0.001,,
60,0.997280146,0.97463769,0.013486457,0.049123896,0.001,,
61,0.994560292,0.978260877,0.017923276,0.084741784,0.001,,
62,0.987307348,0.978260877,0.039606696,0.080595072,0.001,,
63,0.994560292,0.978260878,0.016245372,0.06209059,0.001,,
64,0.99546691,0.967391315,0.011619327,0.10694175,0.001,,
65,1,0.967391315,0.004208721,0.150235078,0.001,,
66,0.99546691,0.963768129,0.012573948,0.157197523,0.001,,
67,0.993653674,0.971014504,0.013885203,0.125761083,0.001,,
68,0.994560292,0.985507251,0.017267122,0.074802825,0.001,,
69,0.987307349,0.97463769,0.035909067,0.133210879,0.001,,
70,0.997280146,0.971014502,0.009753,0.152052034,0.001,,
71,0.99546691,0.963768128,0.010951067,0.170275049,0.001,,
72,0.994560292,0.967391316,0.0129493,0.261029562,0.001,,
73,0.980961022,0.967391315,0.061156922,0.093228851,0.001,,
74,0.990027203,0.971014494,0.025298953,0.098051764,0.001,,
75,0.993653674,0.967391315,0.023447988,0.094791863,0.001,,
76,0.997280146,0.963768129,0.008491913,0.119932627,0.001,,
77,0.994560292,0.967391302,0.017217292,0.141341272,0.001,,
78,0.991840438,0.971014505,0.028537014,0.087139347,0.001,,
79,0.989120585,0.971014505,0.027205155,0.119350098,0.001,,
80,0.990933817,0.978260878,0.034894258,0.096043469,0.001,,
81,0.99546691,0.971014504,0.010987117,0.113281571,0.001,,
82,0.989120581,0.971014504,0.02670632,0.120509691,0.001,,
83,0.984587493,0.95652174,0.039979253,0.138918778,0.001,,
84,0.989120584,0.97463769,0.036395805,0.084950973,0.001,,
85,0.99093382,0.967391315,0.018103728,0.110294531,0.001,,
86,0.996373528,0.97463769,0.007917971,0.087336687,0.001,,
87,0.989120584,0.967391314,0.02230789,0.122737415,0.001,,
88,0.99546691,0.967391315,0.011415381,0.130973565,0.001,,
89,0.994560292,0.971014474,0.014422357,0.141227513,0.001,,
90,0.999093382,0.97463769,0.003925336,0.183099646,0.001,,
91,0.997280146,0.97463769,0.016043914,0.117998902,0.001,,
92,0.998186764,0.971014502,0.005607781,0.103404809,0.001,,
93,1,0.978260877,0.001092363,0.087867826,0.001,,
94,0.997280146,0.97463769,0.004368061,0.096983569,0.001,,
95,0.999093382,0.971014502,0.002166815,0.102929954,0.001,,
96,1,0.978260877,0.000784359,0.098152183,0.001,,
97,0.999093382,0.97463769,0.00202007,0.117570369,0.001,,
98,1,0.97463769,0.002210441,0.129687214,0.001,,
99,0.998186764,0.978260877,0.004231175,0.125069875,0.001,,
100,1,0.97463769,0.000835114,0.184455853,0.001,,
101,1,0.97463769,0.000960737,0.114584972,0.001,,
102,1,0.971014502,0.000695881,0.126717215,0.001,,
103,1,0.97463769,0.000262586,0.129255555,0.001,,
104,1,0.97463769,0.00016161,0.122843652,0.001,,
105,0.999093382,0.978260877,0.001047371,0.121922351,0.001,,
106,1,0.981884064,0.000352984,0.122509737,0.001,,
107,1,0.981884064,7.35E-05,0.123790613,0.001,,
108,1,0.981884064,0.000271752,0.123168458,0.001,,
109,1,0.981884064,4.07E-05,0.122843538,0.001,,
110,0.999093382,0.978260877,0.001851883,0.134953995,0.001,,
111,0.997280146,0.963768129,0.010219726,0.260831713,0.001,,
112,0.993653674,0.960144942,0.012647059,0.194056006,0.001,,
113,0.993653674,0.96376813,0.011371482,0.148899049,0.001,,
114,0.99093382,0.967391316,0.019926886,0.114918984,0.001,,
115,0.991840438,0.971014502,0.018046433,0.132144003,0.001,,
116,0.99546691,0.971014502,0.013712461,0.153059207,0.001,,
117,0.991840438,0.971014474,0.019853285,0.133560931,0.001,,
118,0.99546691,0.97463769,0.008528179,0.114043626,0.001,,
119,0.998186764,0.97463769,0.006614156,0.14363389,0.001,,
120,0.998186765,0.981884064,0.003822145,0.145626403,0.001,,
121,0.99546691,0.967391317,0.008564646,0.208099984,0.001,,
122,0.979147782,0.971014504,0.061621423,0.101506532,0.001,,
123,0.982774258,0.956521755,0.053172319,0.107825297,0.001,,
124,0.993653674,0.989130438,0.014444101,0.054758099,0.001,,
125,0.99546691,0.978260877,0.014717583,0.049854163,0.001,,
126,1,0.978260877,0.005285867,0.059484114,0.001,,
127,0.999093382,0.978260877,0.002675034,0.062396012,0.001,,
