epoch,acc,val_acc,loss,val_loss,learning_rate,,295
1,0.420670899,0.626811589,3.129439985,0.987601644,0.001,,
2,0.507706256,0.793478262,1.3896598,0.776284941,0.001,,
3,0.652765181,0.826086946,1.074872741,0.485344935,0.001,,
4,0.706255674,0.84782607,0.823959882,0.433923062,0.001,,
5,0.749773354,0.887681154,0.710311368,0.324458437,0.001,,
6,0.78331822,0.891304332,0.579591541,0.293705757,0.001,,
7,0.795104259,0.898550726,0.538898808,0.247465426,0.001,,
8,0.805077058,0.855072458,0.517996752,0.365799061,0.001,,
9,0.819582949,0.916666683,0.493172234,0.215812885,0.001,,
10,0.817769715,0.891304329,0.516292888,0.25698041,0.001,,
11,0.845874878,0.898550726,0.44457409,0.23626632,0.001,,
12,0.867633718,0.902173936,0.381674719,0.243748163,0.001,,
13,0.881232986,0.927536243,0.332891999,0.208442398,0.001,,
14,0.862194,0.923913058,0.35454254,0.195426594,0.001,,
15,0.849501359,0.909420308,0.381238159,0.227708484,0.001,,
16,0.873073436,0.913043495,0.362429087,0.269702629,0.001,,
17,0.866727094,0.905797123,0.373106343,0.199888142,0.001,,
18,0.88848594,0.923913057,0.311610148,0.20629971,0.001,,
19,0.888485949,0.880434789,0.302204327,0.401326314,0.001,,
20,0.871260189,0.927536245,0.351509848,0.250362156,0.001,,
21,0.893019036,0.902173911,0.313417505,0.277807127,0.001,,
22,0.902991843,0.931159432,0.271191126,0.206693593,0.001,,
23,0.890299179,0.869565209,0.288082612,0.351015198,0.001,,
24,0.895738894,0.927536244,0.290073491,0.236660405,0.001,,
25,0.892112423,0.851449257,0.28508167,0.431107322,0.001,,
26,0.884859466,0.942028994,0.289046165,0.17932109,0.001,,
27,0.912964654,0.938405804,0.240163279,0.194369442,0.001,,
28,0.908431557,0.952898557,0.252534955,0.153867403,0.001,,
29,0.908431566,0.923913057,0.23940083,0.203185752,0.001,,
30,0.903898469,0.931159431,0.27204152,0.206430901,0.001,,
31,0.90299184,0.949275338,0.244010507,0.155609673,0.001,,
32,0.914777886,0.92028987,0.251615693,0.181208134,0.001,,
33,0.914777888,0.949275338,0.246374005,0.129348979,0.001,,
34,0.902991842,0.960144929,0.262443483,0.136622277,0.001,,
35,0.914777888,0.927536246,0.221733927,0.201208662,0.001,,
