epoch,acc,val_acc,loss,val_loss,learning_rate,,79
199,1,0.903381666,4.13E-05,0.946712871,0.001,,
200,1,0.903381666,1.83E-05,0.949435201,0.001,,
201,1,0.903381666,1.39E-05,0.951012731,0.0006,,
202,1,0.903381666,2.99E-06,0.952501519,0.0006,,
203,1,0.903381666,9.35E-06,0.9534831,0.0006,,
204,1,0.903381666,8.72E-06,0.954162989,0.0006,,
205,1,0.903381666,6.34E-06,0.953849465,0.0006,,
206,1,0.903381666,9.23E-06,0.954182484,0.0006,,
207,1,0.903381666,3.49E-06,0.954709465,0.0006,,
208,1,0.903381666,7.26E-06,0.955447631,0.0006,,
209,1,0.903381666,3.78E-06,0.956430556,0.0006,,
210,1,0.903381666,6.41E-06,0.95702722,0.0006,,
211,1,0.903381666,5.40E-06,0.95758583,0.0006,,
212,1,0.903381666,2.41E-06,0.957891776,0.0006,,
213,1,0.903381666,2.50E-05,0.959982582,0.0006,,
214,1,0.903381666,3.09E-06,0.961189557,0.0006,,
215,1,0.903381666,4.63E-06,0.962020798,0.0006,,
216,1,0.903381666,1.37E-05,0.96613541,0.0006,,
217,1,0.903381666,5.18E-06,0.969683097,0.0006,,
218,1,0.903381666,3.79E-06,0.971484768,0.0006,,
219,1,0.903381666,6.22E-06,0.971576227,0.0006,,
220,1,0.903381666,3.52E-06,0.971315826,0.0006,,
221,1,0.908212582,1.01E-05,0.971012474,0.0006,,
222,1,0.908212582,3.95E-06,0.971320546,0.0006,,
223,1,0.908212582,9.25E-06,0.970721881,0.0006,,
224,1,0.903381666,1.58E-05,0.965988748,0.0006,,
225,1,0.903381666,5.10E-06,0.964540621,0.0006,,
226,1,0.903381666,2.85E-06,0.964293157,0.0006,,
227,1,0.903381666,2.08E-06,0.964316839,0.0006,,
228,1,0.908212582,1.85E-05,0.968610226,0.0006,,
229,1,0.908212582,3.99E-06,0.97084887,0.0006,,
230,1,0.908212582,6.42E-06,0.971960612,0.0006,,
231,1,0.908212582,9.62E-06,0.972201644,0.0006,,
232,1,0.908212582,1.67E-05,0.973402042,0.0006,,
233,1,0.908212582,1.86E-06,0.974707372,0.0006,,
234,1,0.908212582,4.34E-06,0.975205123,0.0006,,
235,1,0.908212582,2.07E-06,0.975551455,0.0006,,
236,1,0.908212582,1.39E-05,0.975159178,0.0006,,
237,1,0.908212582,2.58E-06,0.973788093,0.0006,,
238,1,0.903381666,1.96E-06,0.973298045,0.0006,,
239,1,0.908212582,6.05E-06,0.973857112,0.0006,,
240,1,0.903381666,0.000162716,0.955171521,0.0006,,
241,1,0.903381666,3.47E-06,0.946662599,0.0006,,
242,1,0.908212582,4.44E-06,0.943676001,0.0006,,
243,1,0.908212582,3.63E-06,0.942833387,0.0006,,
244,1,0.908212582,3.32E-06,0.942790693,0.0006,,
245,1,0.908212582,1.11E-05,0.943650977,0.0006,,
246,1,0.908212582,5.27E-06,0.945048453,0.0006,,
247,1,0.903381666,8.14E-06,0.946351567,0.0006,,
248,1,0.903381666,1.06E-05,0.947078363,0.0006,,
249,1,0.903381666,8.97E-06,0.949408285,0.0006,,
250,1,0.903381666,2.09E-06,0.951301569,0.0006,,
