epoch,acc,val_acc,loss,val_loss,learning_rate,,390
1,0.961922039,1,0.22602663,0.001519746,0.001,,
2,0.971894838,0.992753625,0.082348453,0.02675166,0.001,,
3,0.977334547,1,0.075269632,0.002008371,0.001,,
4,0.980961019,1,0.063779302,0.000466346,0.001,,
5,0.981867638,1,0.046317855,0.003083866,0.001,,
6,0.988213964,1,0.030392066,0.000988902,0.001,,
7,0.993653673,1,0.01963722,0.000661223,0.001,,
8,0.987307346,0.996376812,0.029360523,0.004973517,0.001,,
9,0.992747055,1,0.0180252,3.13E-05,0.001,,
10,0.990027201,1,0.032806913,0.000210385,0.001,,
11,0.994560291,0.992753625,0.021344684,0.013785615,0.001,,
12,0.992747055,1,0.02746516,0.001882557,0.001,,
13,0.983680874,1,0.046153525,0.001043333,0.001,,
14,0.984587492,1,0.030735983,0.000484586,0.001,,
15,0.991840437,1,0.027299165,0.000357469,0.001,,
16,0.992747055,1,0.019031205,9.18E-05,0.001,,
17,0.982774256,0.992753625,0.049530683,0.017178813,0.001,,
18,0.980054402,1,0.054618535,0.002621086,0.001,,
19,0.986400728,1,0.038326181,0.000320013,0.001,,
20,0.990027201,1,0.026151066,0.000222476,0.001,,
21,0.991840437,1,0.024994674,8.84E-05,0.001,,
22,0.989120583,1,0.038351808,0.000245962,0.001,,
23,0.99546691,1,0.0141862,0.000202511,0.001,,
24,0.992747055,1,0.033765447,0.002923036,0.001,,
25,0.994560291,0.992753625,0.016256848,0.015790524,0.001,,
26,0.993653673,1,0.024834066,0.00321852,0.001,,
27,0.997280146,1,0.01047411,0.001553822,0.001,,
28,0.994560291,1,0.019912197,0.000330903,0.001,,
29,0.989120583,1,0.025011379,0.000556583,0.001,,
30,0.987307346,1,0.043722361,0.000840227,0.001,,
31,0.992747055,0.996376812,0.018967128,0.004227809,0.001,,
32,0.992747055,1,0.018891377,0.001714751,0.001,,
33,0.99546691,1,0.022232002,0.00016472,0.001,,
34,0.984587492,1,0.061792115,0.005647508,0.001,,
35,0.98549411,1,0.04061927,0.002578104,0.001,,
36,0.990027201,0.996376812,0.025620363,0.005998586,0.001,,
37,0.988213965,1,0.041661018,0.00030439,0.001,,
38,0.996373528,1,0.010869595,0.000493047,0.001,,
39,0.989120583,1,0.028191191,0.002441167,0.001,,
40,0.994560291,1,0.016147161,0.000157573,0.001,,
41,0.992747055,1,0.018812882,0.000972107,0.001,,
42,0.994560291,0.996376812,0.012888703,0.002821818,0.001,,
43,0.99546691,1,0.009167705,2.78E-05,0.001,,
44,0.98549411,0.996376812,0.055681754,0.009312482,0.001,,
45,0.982774256,1,0.046797738,0.006261893,0.001,,
46,0.987307347,0.996376812,0.029955058,0.005952805,0.001,,
47,0.989120583,1,0.027414951,0.00045269,0.001,,
48,0.992747055,1,0.016798196,0.000103069,0.001,,
49,0.992747055,1,0.016759816,0.000575742,0.001,,
50,0.996373528,1,0.011795218,0.000291692,0.001,,
51,0.995466909,1,0.008023824,0.000343364,0.001,,
52,0.996373528,1,0.010066084,2.29E-05,0.001,,
53,0.998186764,1,0.006337193,1.98E-05,0.001,,
54,0.99546691,1,0.010861078,0.001485531,0.001,,
55,0.99546691,1,0.021812322,0.000430236,0.001,,
56,0.997280146,1,0.009598132,0.000826095,0.001,,
57,0.997280146,1,0.012344803,0.001649116,0.001,,
58,0.991840437,1,0.026567383,0.000526117,0.001,,
59,0.981867638,0.992753625,0.056336103,0.016214439,0.001,,
60,0.984587492,1,0.040709156,0.000606284,0.001,,
61,0.99546691,1,0.016882549,0.001852466,0.001,,
62,0.990933819,1,0.01908338,0.00166224,0.001,,
63,0.993653673,0.996376812,0.014634227,0.004478784,0.001,,
64,0.997280146,1,0.005172521,0.000384475,0.001,,
65,0.992747055,1,0.015907296,0.000939728,0.001,,
66,0.995466909,1,0.021914819,0.000292466,0.001,,
67,0.991840437,1,0.023227999,0.001499585,0.001,,
68,0.993653673,1,0.017362035,0.000583533,0.001,,
69,0.996373528,1,0.0128369,0.000155394,0.001,,
70,0.994560291,1,0.012026634,0.000113607,0.001,,
71,0.993653673,1,0.019369146,0.000259656,0.001,,
72,0.999093382,1,0.003497238,9.52E-05,0.001,,
73,0.995466909,1,0.030527716,0.001350635,0.001,,
74,0.996373527,1,0.011034488,0.000502975,0.001,,
75,0.997280146,1,0.010508533,4.67E-05,0.001,,
76,0.996373528,1,0.015637539,0.001017756,0.001,,
77,0.999093382,1,0.005852207,0.000124866,0.001,,
78,0.999093382,1,0.001717091,0.00021608,0.001,,
79,0.999093382,0.996376812,0.004037469,0.003678964,0.001,,
80,0.986400729,1,0.048493319,0.00200444,0.001,,
81,0.981867638,1,0.049115439,0.006457395,0.001,,
82,0.993653673,1,0.025733316,0.00026812,0.001,,
83,0.993653673,0.992753625,0.012484256,0.020783277,0.001,,
84,0.986400728,0.996376812,0.048507707,0.019692787,0.001,,
85,0.992747055,1,0.022314616,0.002433034,0.001,,
86,0.991840437,1,0.022921228,0.001926038,0.001,,
87,0.992747055,0.996376812,0.018327216,0.004060689,0.001,,
88,0.993653673,1,0.014070643,0.001497724,0.001,,
