epoch,acc,val_acc,loss,val_loss,learning_rate,,158
1,0.094288305,0.141304348,2.082370557,2.079529482,0.001,,
2,0.131459658,0.141304348,2.079687885,2.080079972,0.001,,
3,0.116047146,0.119565215,2.079807825,2.080092449,0.001,,
4,0.125113328,0.141304348,2.079522394,2.079842829,0.001,,
5,0.126926565,0.206521743,2.077143212,2.060839133,0.001,,
6,0.152311878,0.148550722,2.060489042,2.090935373,0.001,,
7,0.15140526,0.173913046,2.067216613,2.044808996,0.001,,
8,0.241160473,0.13768116,2.156146931,2.262056603,0.001,,
9,0.140525841,0.177536234,2.102072853,2.011219708,0.001,,
10,0.182230284,0.239130436,1.959214316,1.875224713,0.001,,
11,0.185856755,0.260869566,2.001778196,1.939376755,0.001,,
12,0.217588396,0.286231888,1.948634562,1.860223621,0.001,,
13,0.284678154,0.355072474,1.798228164,1.595912258,0.001,,
14,0.390752493,0.445652172,1.487623636,1.307455183,0.001,,
15,0.504986413,0.605072451,1.225107602,1.042522415,0.001,,
16,0.632819578,0.663043483,0.933511223,0.779425558,0.001,,
17,0.677243875,0.702898562,0.802347193,0.714299169,0.001,,
18,0.761559387,0.731884069,0.63444518,0.688168576,0.001,,
19,0.668177701,0.673913044,0.914387565,0.790658343,0.001,,
20,0.771532186,0.797101454,0.631551051,0.572269029,0.001,,
21,0.847688116,0.81521739,0.437670857,0.431073703,0.001,,
22,0.860380769,0.865942006,0.379820739,0.335086244,0.001,,
23,0.87307343,0.833333325,0.348761173,0.429407684,0.001,,
24,0.870353577,0.880434777,0.355995654,0.337555531,0.001,,
25,0.891205797,0.876811603,0.300168011,0.291057848,0.001,,
26,0.895738897,0.887681166,0.264719116,0.298665724,0.001,,
27,0.910244793,0.902173914,0.234710765,0.301928777,0.001,,
28,0.91840436,0.753623193,0.236257907,0.763345111,0.001,,
29,0.776971896,0.768115944,0.628653569,0.555533727,0.001,,
30,0.8667271,0.880434791,0.384367104,0.318314352,0.001,,
31,0.911151408,0.916666685,0.237585468,0.240858736,0.001,,
32,0.946509531,0.829710136,0.160439397,0.495131068,0.001,,
33,0.873980059,0.84420291,0.380820901,0.486766871,0.001,,
34,0.923844077,0.847826073,0.242135783,0.459533395,0.001,,
35,0.948322768,0.887681189,0.156012398,0.381147509,0.001,,
36,0.954669099,0.873188404,0.140954374,0.398246464,0.001,,
37,0.958295567,0.858695634,0.123442556,0.420810193,0.001,,
38,0.962828658,0.887681167,0.103456121,0.31634316,0.001,,
39,0.973708074,0.916666684,0.074882649,0.241393677,0.001,,
40,0.981867636,0.931159432,0.064840399,0.258136247,0.001,,
41,0.979147782,0.887681167,0.061104156,0.309326578,0.001,,
42,0.972801457,0.923913059,0.071422276,0.288479578,0.001,,
43,0.978241165,0.905797125,0.075715647,0.311994803,0.001,,
44,0.976427928,0.905797111,0.067478455,0.379069857,0.001,,
45,0.956482327,0.909420298,0.13204273,0.359756305,0.001,,
46,0.967361747,0.898550737,0.105606187,0.362995586,0.001,,
47,0.984587493,0.905797124,0.057149046,0.311091813,0.001,,
48,0.980054401,0.894927538,0.04869165,0.290991835,0.001,,
49,0.980961022,0.909420308,0.04186721,0.333787727,0.001,,
50,0.987307347,0.909420311,0.045857958,0.310931764,0.001,,
51,0.990027203,0.923913059,0.035719174,0.248792459,0.001,,
52,0.993653674,0.942028994,0.017921752,0.258433513,0.001,,
53,0.996373528,0.913043498,0.012563205,0.299692294,0.001,,
54,0.99546691,0.927536246,0.011558865,0.253792636,0.001,,
55,0.996373528,0.931159432,0.014843815,0.248189249,0.001,,
56,0.993653674,0.923913057,0.020427735,0.283136219,0.001,,
57,0.984587494,0.934782621,0.036581893,0.223484934,0.001,,
58,0.985494112,0.880434779,0.039047392,0.428635917,0.001,,
59,0.968268366,0.876811593,0.090060202,0.412695336,0.001,,
60,0.975521313,0.902173913,0.083026744,0.286323271,0.001,,
61,0.989120584,0.913043498,0.037469714,0.227901462,0.001,,
62,0.993653674,0.931159433,0.029458496,0.200925484,0.001,,
63,0.992747056,0.92028987,0.020621483,0.272923123,0.001,,
64,0.982774257,0.909420284,0.046957555,0.306015691,0.001,,
65,0.99093382,0.920289874,0.03167428,0.262653789,0.001,,
66,0.99546691,0.93478262,0.013194139,0.263957256,0.001,,
67,0.996373528,0.923913059,0.015696978,0.26777762,0.001,,
68,0.999093382,0.945652183,0.006435699,0.219449246,0.001,,
69,0.999093382,0.927536246,0.007192889,0.3257774,0.001,,
70,0.999093383,0.952898556,0.007084575,0.215418639,0.001,,
71,0.998186764,0.927536249,0.005167904,0.263542294,0.001,,
72,0.992747056,0.923913061,0.023141805,0.339498183,0.001,,
73,0.997280146,0.884057954,0.009112007,0.514981165,0.001,,
74,0.94832276,0.786231888,0.162350024,0.889928016,0.001,,
75,0.926563927,0.836956512,0.212376421,0.428313883,0.001,,
76,0.953762481,0.862318834,0.137420483,0.401736771,0.001,,
77,0.968268363,0.931159433,0.074149562,0.213949132,0.001,,
78,0.990027202,0.916666686,0.026537158,0.250725251,0.001,,
79,0.994560292,0.920289873,0.017883325,0.313400268,0.001,,
80,0.988213966,0.913043496,0.033801768,0.325902472,0.001,,
81,0.993653674,0.913043499,0.020287953,0.322090126,0.001,,
82,0.996373528,0.927536248,0.016208797,0.276378507,0.001,,
83,0.997280146,0.920289874,0.012527004,0.375596286,0.001,,
84,0.99546691,0.894927549,0.014917947,0.484226865,0.001,,
85,0.990933816,0.931159436,0.02490773,0.274408245,0.001,,
86,0.996373528,0.905797123,0.017449349,0.352525401,0.001,,
87,0.994560292,0.865942043,0.022063481,0.624405043,0.001,,
88,0.990027202,0.93478262,0.025322573,0.309862021,0.001,,
89,0.99546691,0.913043498,0.013716618,0.290044727,0.001,,
90,1,0.931159433,0.003878426,0.275255081,0.001,,
91,1,0.923913059,0.002538457,0.327998712,0.001,,
92,1,0.934782619,0.002653172,0.303925368,0.001,,
93,0.999093382,0.923913058,0.003596289,0.335469224,0.001,,
94,0.998186764,0.909420312,0.004264136,0.36625384,0.001,,
95,1,0.909420312,0.003822649,0.386134862,0.001,,
96,0.999093382,0.92028987,0.00490277,0.365622081,0.001,,
97,1,0.9130435,0.002811334,0.337782293,0.001,,
98,1,0.905797124,0.002550971,0.459676496,0.001,,
99,0.999093382,0.927536246,0.002686086,0.324641125,0.001,,
100,1,0.938405807,0.000555025,0.320818901,0.001,,
101,1,0.931159433,0.000717564,0.349702512,0.001,,
102,1,0.934782621,0.001005774,0.337289993,0.001,,
103,1,0.927536245,0.001171376,0.346016687,0.001,,
104,1,0.952898554,0.000792984,0.325841197,0.001,,
105,1,0.934782621,0.000353361,0.34767065,0.001,,
106,1,0.927536247,0.000248084,0.358019428,0.001,,
107,0.998186765,0.942028993,0.002553119,0.299841951,0.001,,
108,1,0.927536247,0.000749282,0.346558349,0.001,,
109,1,0.909420312,0.000714092,0.361486816,0.001,,
110,1,0.905797124,0.000938563,0.382819383,0.001,,
111,0.994560292,0.902173938,0.010395516,0.409787469,0.001,,
112,0.992747056,0.916666659,0.014631874,0.475040737,0.001,,
113,0.992747056,0.891304375,0.023858911,0.512952638,0.001,,
114,0.998186764,0.927536248,0.010879383,0.353379438,0.001,,
115,0.999093382,0.927536244,0.004239441,0.339399027,0.001,,
116,0.999093382,0.927536245,0.002647709,0.326632832,0.001,,
117,0.998186765,0.920289871,0.006739794,0.322862843,0.001,,
118,0.997280146,0.902173936,0.011395296,0.488303127,0.001,,
119,0.998186764,0.927536245,0.004621088,0.386584991,0.001,,
120,1,0.923913059,0.000797215,0.369101557,0.001,,
121,0.999093382,0.905797122,0.00201587,0.477487503,0.001,,
122,1,0.93478262,0.001420684,0.373645705,0.001,,
123,0.998186764,0.90942031,0.003821773,0.491793705,0.001,,
124,0.995466911,0.931159432,0.014463719,0.338099529,0.001,,
125,0.992747056,0.902173937,0.016363791,0.479636554,0.001,,
126,0.992747056,0.909420311,0.022009519,0.41096334,0.001,,
127,0.997280147,0.920289871,0.015364251,0.317304922,0.001,,
128,0.993653674,0.909420313,0.022130246,0.392243998,0.001,,
129,0.994560292,0.93478262,0.014707027,0.314791452,0.001,,
130,0.998186764,0.927536246,0.006381584,0.336404762,0.001,,
131,0.999093382,0.938405807,0.002918628,0.26804447,0.001,,
132,1,0.93478262,0.001738854,0.268959482,0.001,,
133,1,0.938405805,0.001442465,0.311999377,0.001,,
134,0.999093382,0.949275369,0.007597718,0.246627252,0.001,,
135,1,0.927536245,0.001561993,0.322843342,0.001,,
136,0.999093382,0.956521743,0.002636856,0.244388483,0.001,,
137,0.999093382,0.956521744,0.003147696,0.236922587,0.001,,
138,1,0.934782619,0.001452482,0.25534101,0.001,,
139,1,0.938405807,0.001022503,0.324861576,0.001,,
140,1,0.942028993,0.00124361,0.267504515,0.001,,
141,1,0.94565218,0.000994632,0.269359561,0.001,,
142,0.999093382,0.945652181,0.001617442,0.252506654,0.001,,
143,0.999093382,0.934782621,0.001006167,0.365068584,0.001,,
144,0.998186765,0.942028993,0.003631039,0.375362782,0.001,,
145,0.997280146,0.923913058,0.008710721,0.464092179,0.001,,
146,0.996373528,0.916666684,0.011762278,0.413313862,0.001,,
147,0.99546691,0.920289874,0.01253321,0.358484528,0.001,,
148,0.994560292,0.894927561,0.01308553,0.437665732,0.001,,
149,0.994560293,0.927536246,0.010992003,0.313757948,0.001,,
150,0.988213966,0.894927539,0.028284136,0.532770478,0.001,,
151,0.994560292,0.938405806,0.013273143,0.324558008,0.001,,
152,0.998186764,0.942028993,0.00476861,0.27844334,0.001,,
153,1,0.92391306,0.002564137,0.344399125,0.001,,
154,0.999093382,0.945652181,0.001441794,0.253882122,0.001,,
155,1,0.938405806,0.000871445,0.258172301,0.001,,
